-0.059,3.075,-4.537,1.293,-0.924,0.624,-0.065,1.54,-1.577,0.087,0.573,0.439,-1.617,0.203,-0.342,1.448,-0.285,1.394,-0.072,-1.198
3.844,0.77,-3.471,-0.289,0.019,-0.623,-2.21,-1.442,0.815,1.706,1.496,0.48,0.961,0.789,1.064,1.185,0.508,0.312,-1.362,-4.554
-1.768,-0.265,-2.431,-1.689,-0.658,-0.336,-2.095,-2.006,-1.571,-2.602,-3.277,-2.509,-2.746,-3.145,-2.069,-0.651,-3.169,-1.362,34.835,-0.486
-0.318,0.938,-0.747,1.276,1.875,-1.13,0.417,1.754,1.963,0.368,0.798,-1.406,-0.533,0.241,-0.803,0.767,-2.631,-0.893,-1.37,-0.566
1.057,-0.638,-1.575,1.716,-0.612,0.241,-0.988,1.762,-0.316,-0.265,2.266,0.591,0.438,-0.957,-0.293,-0.761,0.081,0.458,-0.102,-2.103
1.17,4.059,-2.445,0.354,0.753,-0.065,-0.842,-0.285,-0.618,0.015,-0.504,1.934,1.219,-1.076,0.107,-0.064,-1.209,0.926,-0.655,-2.774
5.604,1.477,-6.818,0.261,0.09,0.437,2.652,0.403,0.111,0.271,0.572,0.235,-1.561,0.508,-0.899,-1.329,1.022,-0.487,-1.935,-0.615
0.235,3.54,-4.722,0.213,0.085,0.811,0.667,-0.661,-0.368,-0.711,-0.463,1.874,-0.267,0.757,-0.444,1.019,-0.221,-0.821,0.033,-0.557
-0.005,-1.262,-1.552,0.076,-0.121,0.832,1.292,2.705,0.748,-0.13,0.949,0.345,-1.066,-1.758,0.153,0.882,0.419,1.154,-2.62,-1.042
1.369,0.063,-0.404,0.808,-1.268,-0.603,0.679,-0.026,0.218,-0.082,1.027,0.2,-0.63,0.984,-0.353,-0.551,-0.186,-0.51,0.814,-1.549
1.238,-0.743,-2.156,1.513,0.773,0.342,-0.587,0.577,1.863,-1.54,-1.917,-1.65,-2.108,0.373,0.725,1.805,-0.629,0.775,2.882,-1.536
-0.577,1.017,-1.298,0.22,0.446,-0.372,-0.487,0.805,1.069,-1.235,-2.964,0.569,-1.086,-0.207,-0.041,-0.892,2.456,-0.463,3.349,-0.31
1.066,-0.295,-0.767,1.333,-0.113,0.959,-0.336,-0.093,-0.391,-0.272,0.186,1.208,-0.292,0.649,0.493,0.298,0.489,0.871,-3.873,-1.119
0.196,2.888,-2.913,0.01,0.465,0.416,0.552,0.809,-2.422,0.302,1.362,0.159,0.603,-0.607,0.736,-0.985,0.361,-0.487,-1.144,-0.297
0.131,3.485,-5.378,1.19,1.388,-0.64,0.022,-0.547,0.019,-0.738,0.365,0.984,-0.617,-0.796,1.343,-0.239,0.656,-0.03,0.486,-1.084
0.939,-0.382,-0.767,0.999,1.142,1.04,-0.662,-1.094,0.606,0.36,0.018,-0.651,-0.792,-0.173,1.78,0.586,-0.236,-1.789,-0.521,-0.404
-0.423,0.876,-0.832,0.727,0.512,0.704,0.622,-0.399,-1.66,0.601,1.536,-0.003,1.631,0.046,-0.594,-0.05,-0.26,-0.124,-1.399,-1.51
-0.313,2.193,-3,-1.383,1.317,0.501,1.958,-0.913,0.809,-0.567,-0.64,0.136,-1.527,-0.045,0.91,-0.206,0.914,-0.268,0.136,-0.011
3.98,7.344,-1.247,3.859,3.571,3.431,2.62,3.074,3.552,2.61,2.916,2.812,3.631,4.769,2.757,3.502,4.878,4.14,-60.993,-1.203
0.368,-0.394,-0.402,1.097,-0.058,0.877,-2.531,-0.304,-0.752,1.519,0.758,0.161,-0.468,1.113,0.797,0.199,-0.162,0.616,0.144,-2.579
3.512,0.893,-1.926,2.171,1.233,-0.225,1.39,-0.894,1.732,0.22,0.919,1.13,0.913,-0.387,2.665,-0.003,0.911,2.363,-13.813,-2.803
-0.271,-1.061,-0.869,0.48,0.642,-1.965,0.766,1.063,1.758,-1.052,0.084,1.192,0.378,0.435,-0.101,0.361,-0.171,-0.121,1.393,-2.94
-0.805,0.573,-1.431,0.963,-0.937,-0.601,0.368,-0.38,0.634,0.352,-1.419,-0.825,-0.714,0.794,0.113,-1.353,0.475,-0.949,5.244,-0.101
4.76,1.084,-5.338,2.683,0.463,0.29,-0.345,0.055,1.237,-0.176,0.751,0.723,-0.627,-0.666,0.375,0.132,-0.702,-2.414,-0.414,-1.869
-0.653,0.721,-1.049,0.314,0.118,1.44,0.478,-2.314,-0.383,-1.358,0.934,-1.896,0.927,1.074,1.083,-0.28,0.316,-0.73,1.98,-0.719
0.318,3.367,-3.776,0.799,-0.047,-0.625,-1.033,-0.112,-1.038,0.112,0.504,-0.09,-1.297,1.051,1.364,-0.155,-1.415,-1.246,3.333,-0.015
-0.274,1.624,-1.101,-0.221,0.105,0.403,0.103,-1.708,-1.103,1.105,-0.574,1.489,-0.222,-0.606,0.405,0.899,0.419,0.888,0.047,-1.677
3.075,0.394,-2.883,-0.277,0.202,0.716,-0.488,-0.012,0.871,0.344,-0.098,-0.981,0.191,-0.854,0.61,-0.878,1.25,-1.814,0.665,-0.032
-0.132,0.471,0.032,-0.159,1.025,-1.497,-0.159,-0.963,-0.566,1.431,0.178,-1.269,1.367,-2.869,1.747,-0.585,0.328,-0.641,2.581,-0.316
0.189,-0.39,-0.336,-0.655,0.989,-1.094,1.404,0.488,0.75,0.552,1.402,0.828,-2.609,0.568,0.91,0.027,0.149,0.488,-2.475,-1.185
3.833,0.65,-4.039,1.134,-1.59,-0.782,0.667,-0.099,0.388,-0.79,-0.105,1.43,-0.265,0.812,0.144,-1.518,0.184,-0.272,0.403,-0.185
0.289,0.508,0.328,-0.203,-0.245,0.926,0.784,1.399,1.582,-0.741,-0.622,-1.82,-1.457,0.776,-1.043,-0.253,0.367,-0.023,-0.385,-0.166
1.87,0.097,-0.954,1.463,2.261,0.546,-0.359,-1.586,1.982,0.883,-0.399,-0.256,0.755,-0.026,0.534,-0.869,1.897,0.134,-7.11,-0.864
-0.294,0.91,-0.67,-0.731,0.727,-0.935,1.201,2.329,0.15,-1.265,0.654,1.145,-0.54,-1.326,-0.618,1.357,0.336,-2.375,0.629,-0.685
0.342,3.719,-4.809,-0.468,0.397,-0.193,-0.456,0.928,-0.852,0.897,0.183,1.386,-0.767,-0.265,1.06,-0.131,0.147,-0.099,-0.127,-0.894
0.871,3.891,-3.418,0.541,1.462,1.288,-1.123,-0.525,0.856,-1.8,-1.372,-1.816,-0.865,0.552,-0.255,-1.009,1.836,0.404,0.641,-0.159
-0.262,2.908,-4.905,0.258,0.823,0.231,-1.257,0.318,0.232,0.463,-2.587,0.487,-2.092,-0.293,-0.592,1.216,-0.208,0.589,5.674,-1.004
-0.148,-0.19,-0.033,0.295,0.625,-0.332,0.584,-0.924,0.692,0.194,-0.026,-0.014,-0.574,1.081,0.175,1.015,0.684,0.101,-0.976,-2.228
3.679,0.306,-4.835,0.112,-0.703,-0.978,-0.301,1.319,2.513,-1.244,-0.62,-0.448,-2.198,0.841,-0.613,1.561,1.558,1.208,-0.592,-0.566
-0.122,2.779,-3.757,-1.605,1.983,0.464,1.177,-1.208,-1.045,0.271,0.563,1.025,0.838,0.2,-1.856,-0.745,-0.37,0.909,0.611,-0.111
3.472,0.205,-4.833,0.643,-0.991,-1.682,-1.659,-0.171,-1.984,-0.225,0.837,1.668,-0.355,-0.581,0.201,1.12,2.34,-0.802,3.053,-0.256
0.145,2.8,-2.822,-1.098,1.358,0.05,-0.935,-0.026,1.406,0.724,1.404,-1.811,-1.187,-0.478,0.377,0.549,0.521,-0.218,2.019,-2.778
-1.105,0.73,-2.412,-1.716,-1.093,-2.035,-0.193,0.474,1.049,0.505,1.841,-0.521,0.125,0.429,-0.141,0.322,1.897,-0.025,2.081,-0.212
1.679,5.562,-5.69,-1.317,0.848,-1.414,1.043,-0.723,1.15,-0.445,-0.393,-0.024,-0.455,1.997,-0.839,-0.003,-0.084,-0.014,0.726,-1.604
0.128,2.955,-3.319,-0.146,0.152,1.058,1.105,1.316,-0.368,0.109,-0.244,-0.669,-0.896,-1.72,0.176,1.825,1.565,-0.515,-1.055,-1.459
4.703,1.442,-3.358,-0.336,0.967,-0.194,1.472,1.473,0.013,-0.811,-2.099,-0.88,0.94,1.527,-0.782,-0.184,-0.521,0.564,-1.343,-2.595
0.853,4.236,-4.419,0.621,0.064,0.746,-0.507,0.409,0.769,-1.941,-0.578,0.732,0.711,-0.273,-0.597,-0.688,1.833,-0.327,-0.086,-1.557
4.587,0.544,-7.535,0.998,-0.577,-0.869,-0.349,1.567,-0.201,0.137,0.074,0.664,0.936,0.882,0.039,-0.16,-1.234,0.028,0.492,-0.023
-0.354,0.878,-0.731,-1.233,-0.367,-1.828,0.025,-1.822,1.193,2.729,-1.298,-0.126,1.075,-1.13,-1.834,0.384,1.603,1.471,1.548,-0.184
-0.35,1.692,-1.86,0.13,0.33,0.374,0.916,-0.991,0.064,-1.216,-0.994,0.892,0.555,1.116,1.632,-0.211,-0.248,-0.038,-1.52,-0.273
7.055,2.819,-5.921,0.838,1.81,0.315,0.754,-0.45,-0.779,0.906,-0.185,0.168,0.219,1.339,-2.007,-1.699,1.599,0.341,-7.094,-0.03
4.44,0.451,-7.185,-1.545,-0.101,0.936,0.947,0.185,-0.311,-1.09,0.503,-1.001,0.384,-0.564,-0.929,-0.105,0.542,0.75,4.021,-0.328
0.81,-0.24,-0.344,0.053,-1.523,-2.314,-0.303,-0.215,1.778,0.161,0.518,-0.737,0.07,0.029,-0.407,1.664,-1.217,1.631,0.848,-0.26
0.9,-0.334,-0.767,-1.042,2.17,0.317,0.098,0.283,-1.459,2.365,0.077,1.506,-0.462,-0.512,-0.909,-1.262,0.651,-1.311,-0.226,-0.084
0.279,4.018,-6.303,0.132,-0.489,0.791,-0.958,0.003,-0.299,1.148,2.039,-0.177,-0.004,0.393,-1.081,-0.448,0.406,-1.581,2.904,-0.776
2.416,0.093,-1.991,-0.62,-0.136,-0.082,1.494,-2.175,-1.311,1.53,-1.114,-0.489,-0.359,1.382,1.718,0.073,-0.405,-1.443,1.499,-0.08
0.06,2.285,-1.596,0.377,0.604,0.083,0.829,-0.531,0.473,0.37,0.989,-1.018,-0.569,0.71,-1.747,1.778,-0.304,-1.244,-1.268,-0.281
5.342,1.208,-7.199,1.275,-0.44,-0.804,-2.155,-0.551,0.857,0.123,0.997,0.287,2.474,0.418,0.304,-1.219,-0.891,-1.528,2.198,-0.698
1.018,-0.064,-0.273,0.903,-0.125,-0.971,-0.154,-0.939,1.008,-0.491,2.667,-0.19,-0.463,1.067,-2.745,0.614,1.161,0.717,0.166,-2.906
1.464,1.161,-2.385,0.053,-0.063,0.323,0.705,0.348,2.171,0.714,0.095,-0.281,-1.327,-0.798,1.204,0.274,-1.421,-1.782,0.294,-0.751
0.969,1.059,-2.566,-0.473,-0.182,0.853,-0.1,-0.084,-0.787,0.52,-0.079,-0.822,0.65,0.782,-0.594,0.06,-0.959,1.34,1.435,-1.021
1.353,1.859,-2.209,-2.975,1.167,0.502,0.6,0.873,-0.671,-1.381,-0.455,0.135,1.118,0.444,0.376,-0.277,0.951,-0.475,-0.369,-0.567
0.971,2.011,-2.862,-1.497,-0.68,-1.091,-0.159,-0.209,1.531,0.563,-0.92,0,-0.23,0.111,-0.242,0.468,0.576,-0.087,1.959,-0.216
1.803,0.887,-2.341,0.093,-1.409,0.799,-1.353,0.932,0.723,-0.727,0.592,-0.212,-0.887,2.636,0.133,-0.716,-0.031,-1.145,0.397,-0.175
1.9,1.371,-2.178,-0.61,0.868,0.49,-0.054,-1.06,-0.138,-0.746,0.51,0.461,0.889,-0.593,-0.548,-0.249,-0.913,0.913,2.4,-2.714
1.372,0.785,-2.51,1.243,1.022,0.262,-0.461,-0.33,-1.072,0.986,1.455,0.993,-0.712,-0.77,1.212,1.443,-0.096,0.971,-2.705,-3.089
1.366,3.019,-2.542,-0.557,-0.988,-0.592,0.565,0.776,-0.682,-0.7,-0.756,-1.279,1.624,-0.614,0.941,-0.329,-0.584,1.501,0.552,-0.721
1.439,2.931,-2.536,0.394,-0.817,-1.595,-0.488,-0.294,-1.367,0.996,-0.463,0.316,-1.349,0.646,1.301,0.027,-1.095,0.707,1.321,-0.073
1.13,1.196,-2.593,-1.07,-0.28,0.041,-0.622,2.617,-1.029,-0.594,-0.412,0.053,0.039,0.211,-0.611,-0.227,0.266,1.397,0.542,-0.053
1.125,0.756,-3.298,0.322,-0.695,0.681,-0.282,-0.325,0.495,-0.424,-0.171,-0.044,1.84,0.181,-0.085,0.791,0.686,0.225,1.166,-2.945
1.017,0.493,-3.499,2.269,0.122,-1.474,-0.854,0.797,-0.573,1.418,-0.444,0.245,-0.836,-0.313,-0.995,1.118,2.068,-1.392,0.987,-0.155
1.338,1.685,-2.481,1.199,1.926,-1.148,-1.419,-2.202,-1.365,0.285,-1.005,1.679,0.751,-0.379,0.45,0.992,-0.613,0.73,1.055,-1.479
1.367,1.99,-1.977,-1.523,0.589,-0.578,0.015,2.077,1.629,0.207,0.632,0.106,-0.39,-1.237,-0.55,-1.874,0.904,-0.702,-0.289,-0.396
1.299,1.603,-2.211,0.363,-0.801,1.071,0.448,-1.908,0.794,0.707,0.612,-0.555,2.26,0.22,0.628,1.381,-1.056,-0.773,-3.144,-0.94
3.511,4.074,-0.188,1.216,-1.017,0.619,0.99,1.448,1.267,-0.305,-0.352,0.717,0.208,1.035,-0.98,0.767,0.83,1.473,-15.123,-0.191
0.978,2.025,-2.606,0.641,0.12,0.978,1.506,-0.281,-1.397,0.645,0.972,0.82,-0.375,0.66,-0.458,-0.248,0.324,-1.088,-3.163,-0.052
1.275,0.915,-2.848,-0.331,0.057,0.843,1.451,-0.95,0.524,-1.315,1.023,2.436,-1.135,1.037,0.204,-1.14,-0.036,0.348,-2.16,-0.198
1.325,0.781,-3.317,-2.514,1.745,-0.165,0.181,1.73,-0.849,-0.945,-0.22,0.615,-0.683,0.772,0.467,0.465,0.316,0.699,0.077,-0.48
1.333,1.883,-2.193,0.285,1.1,2.188,-1.023,-0.242,-0.334,0.546,-0.421,0.128,2.654,-2.056,0.003,-0.187,0.799,-2.411,-1.088,-0.965
1.147,0.681,-2.925,-0.154,0.079,0.49,1.325,1.279,0.394,-0.958,-0.284,-0.877,-0.557,-0.039,0.569,0.244,0.334,-0.731,0.041,-0.059
0.792,1.085,-2.546,0.837,0.141,-0.691,0.981,-0.183,0.875,0.896,-0.421,-1.306,0.23,1.069,-0.391,-0.747,-0.172,0.498,-0.924,-0.022
1.83,2.185,-1.933,0.14,0.529,-0.295,-0.391,-0.43,2.056,-0.669,1.502,2.805,-0.458,-0.861,0.531,-1.209,0.788,0.331,-5.155,-1.297
0.99,1.279,-2.609,1.492,-0.59,0.053,-0.65,0.556,1.253,0.054,0.223,-0.549,1.828,-0.748,-1.715,1.157,-1.09,-0.353,-0.439,-0.141
1.311,0.801,-2.198,-0.561,0.812,1.154,-1.013,-0.662,-0.377,-0.153,-0.233,-0.3,-0.288,0.022,0.342,0.765,0.151,0.042,0.727,-0.342
1.237,1.326,-2.256,0.169,1.958,-1.658,-1.06,-0.871,-1.067,-0.11,-0.127,1.281,2.248,-0.915,1.208,-0.612,-0.711,0.271,0.2,-0.511
1.089,1.518,-2.686,-0.536,0.376,-1.419,-1.164,0.445,-0.749,0.916,-2.145,0.19,-0.189,1.108,0.268,0.449,0.246,-0.897,3.879,-0.698
1.568,1.648,-1.916,-0.804,0.458,0.682,-0.738,-0.046,0.341,-0.907,0.327,-0.437,-0.577,-0.642,0.863,0.817,-1.394,0.284,0.794,-0.322
-0.328,0.134,-3.46,1.474,0.654,2.2,-0.342,2.103,-0.206,-0.713,-1.426,-1.376,-0.366,1.593,-0.174,-0.83,0.053,1.624,-0.046,-0.567
1.491,2.746,-2.258,1.617,-0.755,-0.043,-0.316,-1.002,0.711,-0.443,1.227,0.007,0.131,-0.945,-0.683,-1.329,1.71,0.36,-0.07,-2.157
1.245,1.165,-2.105,0.052,0.993,1.717,-0.023,-0.886,0.435,-0.439,0.63,-0.393,-0.521,0.99,0.138,-0.928,-0.984,-0.594,0.016,-0.509
2.092,1.976,-1.82,0.236,-1.964,1.251,0.754,-0.7,-1.311,-0.348,-0.725,-0.328,-0.075,1.337,1.329,-0.278,-1.056,0.123,1.116,-1.61
0.011,1.04,-3.308,0.207,-2.22,0.566,-1.287,0.403,-0.398,1.026,2.093,-0.039,-0.489,1.529,-1.964,1.234,0.379,1.062,1.35,-1.196
1.885,1.277,-2.226,-1.557,-0.027,0.263,-0.414,0.866,0.279,-1.772,-0.756,-0.324,-1.715,0.838,1.005,0.079,2.133,-0.062,0.235,-0.005
1.148,1.469,-2.243,-0.792,1.242,1.928,0.335,0.901,-2.548,0.401,0.651,0.197,-0.803,-0.064,0.69,-0.226,-0.732,-0.063,-0.526,-0.965
2.194,1.321,-2.023,1.386,-0.27,0.407,0.235,-1.006,-0.387,-0.966,-0.42,1.44,-0.733,-1.13,-0.133,1.196,0.375,-0.613,-0.651,-0.22
0.776,1.246,-2.534,0.912,-0.552,-1.011,1.951,-1.411,1.048,0.747,1.729,0.577,-0.94,-0.702,-1.416,0.146,-0.033,0.581,-1.08,-0.035
0.418,1.732,-3.541,1.063,-0.743,0.188,0.046,1.347,0.883,1.112,1.386,1.223,0.036,-0.915,-0.364,-0.068,0.469,-0.414,-3.31,-0.547
2.013,2.337,-1.52,1.166,-1.884,1.205,-0.321,0.583,-1.298,1.427,-1.033,-0.381,-0.512,-1.55,-1.908,1.097,-0.665,1.141,0.593,-0.491
0.91,1.905,-3.168,0.009,-1.479,-1.207,0.415,-0.105,-0.693,-0.321,-1.653,-0.213,-0.94,-1.465,-1.433,0.822,-3.716,-0.285,16.324,-3.705
0.796,0.7,-2.665,0.073,1.796,-0.825,-0.374,0.653,0.091,0.918,-1.044,0.866,-0.53,-0.013,1.338,0.579,-1.403,-0.474,-0.47,-0.011
1,0.955,-2.832,-0.096,0.784,-0.066,0.252,0.707,1.56,-0.755,-0.382,0.133,-2.262,1.626,0.339,0.016,0.117,-0.35,0.762,-1.508
1.345,1.482,-1.689,-2.002,0.534,1.289,-0.023,0.044,0.305,-0.141,0.769,-0.545,0.326,-1.039,0.451,-1.872,0.312,-1.722,2.507,-0.331
1.236,0.953,-2.242,0.313,1.363,0.808,0.072,1.108,-0.814,-0.136,-2.824,0.749,1.735,-0.573,0.026,1.059,0.088,-1.463,-0.857,-0.601
0.601,0.561,-2.9,1.598,-0.752,-0.462,0.332,0.617,0.449,1.288,-1.082,1.659,-1.567,0.986,-1.844,1.455,-0.403,-0.804,0.318,-0.049
1.172,0.291,-3.747,-1.017,0.957,1.182,-0.759,0.24,1.209,-0.103,0.578,2.577,-1.413,-2.627,-1.678,1.462,-0.109,-0.204,2.103,-0.116
