0.13,0.395,0.103,-0.071,-0.558
2.414,0.345,-1.279,1.297,-2.777
1.229,5.001,-5.731,-0.032,-0.468
3.429,0.53,-3.234,-0.03,-0.695
1.753,5.708,-6.056,-1.106,-0.299
-0.291,1.139,-0.911,1.692,-1.629
-0.2,1.495,-0.947,0.237,-0.584
3.129,6.942,-3.841,-5.304,-0.925
1.832,0.089,-0.875,-0.431,-0.616
0.8,1.722,0.626,-1.422,-1.725
2.669,0.176,-2.307,0.121,-0.659
0.06,1.968,-1.304,-0.037,-0.687
4.059,0.63,-4.942,0.574,-0.321
-0.424,0.776,-0.547,0.491,-0.295
-2.937,-0.047,-6.583,9.833,-0.266
0.009,1.551,-0.606,-0.138,-0.815
-0.119,0.07,-0.173,0.924,-0.703
-0.042,2.751,-3.387,0.912,-0.234
1.006,4.266,-4.068,-0.015,-1.189
0.09,2.888,-3.379,0.704,-0.303
-29.738,-32.279,-34.997,99.231,-2.217
-1.629,0.482,-3.171,4.581,-0.262
0.432,2.387,-0.857,-0.713,-1.249
4.334,1.128,-3.498,0.427,-2.391
0.19,2.727,-2.737,2.003,-2.183
1.539,-0.566,-2.011,1.758,-0.719
-0.233,-0.237,-0.144,1.124,-0.51
0.681,3.953,-4.211,0.946,-1.369
0.299,2.89,-2.595,1.229,-1.824
1.261,-0.56,-1.918,1.416,-0.198
-0.309,0.589,-0.53,0.796,-0.547
3.304,-0.691,-8.351,7.451,-1.713
-2.623,-1.53,-2.719,6.965,-0.093
-0.015,0.268,0.253,0.106,-0.612
-0.668,-0.216,-0.464,1.386,-0.038
0.358,2.524,-1.533,-0.698,-0.651
2.05,-0.186,-1.952,0.986,-0.899
0.522,3.3,-2.913,-0.333,-0.576
0.264,-0.29,-0.262,0.941,-0.654
-1.905,-0.975,-1.902,5.14,-0.358
0.197,1.755,-0.515,-0.755,-0.682
0.408,-0.181,-0.222,0.326,-0.33
-0.628,1.486,-2.432,1.988,-0.414
1.973,-0.126,-1.861,0.969,-0.954
2.79,6.257,-2.83,-5.55,-0.667
-5.791,-6.876,-7.185,19.871,-0.018
0.037,-0.138,-0.109,0.383,-0.174
2.788,2.633,2.743,-4.575,-3.588
2.327,0.226,-1.405,0.273,-1.42
2.737,0.434,-1.733,-0.805,-0.632
0.357,0.348,0.342,0.223,-1.27
5.073,1.245,-5.866,-0.127,-0.325
4.358,0.825,-5.063,0.125,-0.245
0.539,2.219,-0.106,0.346,-2.998
3.725,0.66,-3.472,0.098,-1.011
10.373,12.156,9.356,-30.679,-1.205
0.741,-0.306,-0.407,0.088,-0.115
1.818,5.838,-6.254,0.155,-1.557
0.062,0.308,0.137,0.468,-0.975
0.033,-0.021,-0.334,0.766,-0.444
2.436,0.125,-1.947,0.295,-0.909
0.487,3.821,-4.631,1.779,-1.455
5.841,2.012,-5.128,-2.035,-0.69
-1.054,0.68,-1.672,2.152,-0.106
0.172,2.592,-2.072,-0.476,-0.215
0.629,0.085,0.06,0.035,-0.809
-0.198,1.251,-0.652,0.384,-0.786
5.482,1.538,-6.124,-0.035,-0.861
-0.434,2.946,-5.608,3.407,-0.311
1.659,0.741,-3.206,0.911,-0.105
1.423,2.126,-1.897,0.155,-1.807
1.828,1.904,-1.562,-1.583,-0.587
2.206,1.436,-2.245,0.862,-2.258
0.893,0.417,-2.838,1.747,-0.218
0.596,0.286,-3.158,3.017,-0.741
1.081,1.205,-2.613,1.038,-0.711
0.313,1.19,-3.361,2.111,-0.253
3.303,1.457,-2.46,-1.018,-1.282
1.92,2.02,-1.704,-1.795,-0.442
1.871,0.964,-2.626,0.764,-0.973
1.612,1.729,-2.229,-0.584,-0.528
0.881,1.374,-2.787,1.3,-0.767
2.363,2.391,-1.105,-1.705,-1.945
-1.153,-1.646,-5.204,10.194,-2.191
0.249,0.19,-3.114,4.438,-1.763
0.946,1.803,-2.695,0.138,-0.192
0.553,1.129,-2.845,1.458,-0.294
1.158,1.41,-2.407,0.915,-1.076
0.683,1.338,-2.772,0.794,-0.043
0.959,1.682,-2.471,0.472,-0.641
1.173,2.171,-2.559,-0.213,-0.572
1.669,1.155,-1.907,-0.523,-0.394
2.271,2.235,-1.473,-1.59,-1.442
10.328,10.366,6.737,-26.475,-0.957
0.168,0.55,-3.221,3.422,-0.918
1.375,1.907,-1.743,-1.533,-0.007
2.137,1.506,-1.774,-0.721,-1.148
1.276,0.752,-2.623,0.99,-0.395
2.234,2.283,-1.65,-1.668,-1.199
1.269,2.752,-2.561,-0.184,-1.276
1.407,0.367,-3.166,1.907,-0.515
0.811,0.845,-2.96,2.759,-1.455
1.079,1.803,-2.671,0.62,-0.831
1.406,2.81,-2.446,-1.621,-0.149
1.351,0.985,-2.533,0.36,-0.163
2.557,1.763,-1.642,-2.525,-0.153
1.382,1.345,-1.963,-0.096,-0.667
0.174,0.596,-3.557,3.02,-0.233
1.012,1.414,-2.71,0.32,-0.036
1.65,1.973,-1.513,-2.007,-0.103
0.969,1.683,-2.497,0.323,-0.478
0.613,1.212,-2.872,2.118,-1.071
1.102,1.524,-2.587,0.386,-0.425
1.23,1.254,-2.411,0.103,-0.176
1.016,1.055,-2.693,0.856,-0.234
3.888,3.288,-0.08,-6.55,-0.546
2.5,2.781,-1.205,-0.416,-3.661
0.857,1.162,-2.702,0.775,-0.092
0.903,1.805,-2.993,1.457,-1.173
0.574,2.022,-3.148,0.754,-0.202
1.56,1.683,-2.222,-0.615,-0.407
0.856,1.689,-2.94,1.137,-0.74
1.528,0.997,-2.836,0.759,-0.448
1.057,1.272,-2.175,0.541,-0.696
1.169,1.828,-2.312,0.008,-0.693
2.739,2.2,-1.306,-2.621,-1.012
4.06,2.675,-1.046,-5.463,-0.226
3.458,2.47,-0.823,-3.782,-1.323
2.139,1.45,-2.166,-0.528,-0.895
1.298,1.288,-2.668,1.448,-1.366
1.36,1.312,-2.628,0.288,-0.332
1.127,1.905,-2.643,-0.26,-0.13
2.236,2.33,-1.443,-0.113,-3.01
3.358,4.589,-0.574,-7.221,-0.153
-1.429,-0.925,-4.828,7.762,-0.58
1.241,0.837,-2.848,1.107,-0.337
1.55,2.074,-1.805,-1.718,-0.101
1.275,1.11,-2.767,0.494,-0.113
1.427,1.419,-2.24,1.428,-2.033
1.992,2.142,-1.411,-2.671,-0.053
1.191,2.069,-2.151,0.038,-1.147
1.557,1.178,-1.876,1.393,-2.252
1.482,1.717,-2.258,0.149,-1.089
1.561,1.018,-2.579,0.937,-0.937
1.813,1.126,-2.476,-0.001,-0.462
0.869,0.379,-3.418,3.167,-0.996
1.719,1.954,-1.939,-1.384,-0.35
2.026,1.394,-1.899,0.273,-1.794
1.952,1.084,-2.657,-0.379,-0.001
0.881,0.763,-3.1,1.666,-0.21
1.633,0.922,-2.011,-0.084,-0.46
0.849,1.49,-2.655,0.995,-0.679
1.949,0.991,-2.682,-0.144,-0.114
2.137,1.757,-1.586,-1.177,-1.131
1.006,1.928,-2.405,0.419,-0.949
0.885,0.639,-2.679,1.16,-0.005
1.453,1.859,-2.133,-0.285,-0.895
10.163,10.221,5.832,-26.099,-0.116
1.725,0.919,-2.737,0.136,-0.043
1.747,2.321,-1.619,-1.676,-0.772
0.843,1.866,-2.724,0.626,-0.61
1.247,1.123,-2.259,1.276,-1.388
2.624,0.955,-3.033,1.375,-1.92
1.021,1.766,-2.58,0.334,-0.54
-0.315,0.022,-3.504,4.136,-0.34
1.256,1.11,-2.262,0.035,-0.139
3.909,3.502,-0.395,-6.743,-0.273
2.208,1.738,-1.686,-0.39,-1.87
1.114,0.32,-3.063,2.655,-1.026
1.982,1.245,-2.087,-0.896,-0.243
0.802,0.956,-2.907,1.741,-0.592
2.604,2.02,-1.536,-2.273,-0.815
1.683,1.024,-2.451,0.332,-0.588
2.008,2.497,-5.228,1.082,-0.36
2.25,2.516,-5.218,3.682,-3.23
2.054,2.754,-3.682,-0.111,-1.015
2.991,2.804,-5.921,0.155,-0.028
2.967,2.57,-5.419,0.125,-0.243
2.998,3.033,-6.149,0.696,-0.578
1.843,1.88,-3.375,0.757,-1.105
2.669,2.541,-5.579,0.393,-0.023
2.3,2.196,-3.129,-0.845,-0.522
3.288,3.263,-7.835,3.826,-2.542
2.406,3.208,-4.551,-1.026,-0.036
0.732,0.419,-4.872,4.508,-0.787
1.424,1.359,-5.593,3.353,-0.543
2.01,1.964,-3.324,-0.435,-0.214
2.494,2.106,-3.936,0.138,-0.803
2.297,2.487,-5.026,0.245,-0.002
2.825,2.843,-5.249,0.093,-0.512
2.2,2.342,-3.242,1.745,-3.045
1.823,2.15,-3.556,0.496,-0.913
2.551,2.688,-4.324,0.19,-1.105
1.965,2.272,-4.724,2.236,-1.749
3.09,3.27,-6.779,0.777,-0.359
2.219,1.9,-3.727,-0.366,-0.026
0.995,0.572,-6.743,5.373,-0.197
3.156,3.268,-3.969,-1.788,-0.667
3.258,3.109,-2.04,-1.051,-3.276
2.068,2.288,-4.477,0.379,-0.257
2.229,1.788,-4.697,0.728,-0.049
3.62,3.553,-4.681,-2.183,-0.308
2.091,2.385,-2.908,-0.84,-0.727
2.479,2.259,-3.003,-0.022,-1.713
1.923,1.791,-3.459,0.531,-0.786
2.609,2.593,-3.081,0.31,-2.432
1.465,1.611,-4.146,1.807,-0.738
5.442,5.629,-11.09,0.758,-0.739
2.055,2.255,-3.354,-0.73,-0.226
1.95,1.965,-3.218,-0.549,-0.147
3.032,3.245,-6.133,-0.023,-0.121
3.184,3.358,-8.137,1.732,-0.137
2.204,1.607,-3.6,-0.101,-0.109
3.704,3.771,-5.851,-0.336,-1.289
2.107,1.93,-4.323,0.611,-0.324
-6.346,-6.363,-12.704,25.639,-0.226
2.297,2.109,-2.951,-0.486,-0.97
3.285,3.489,-6.422,-0.323,-0.029
7.933,7.853,-6.551,-8.82,-0.415
1.912,1.862,-3.54,0.356,-0.59
2.689,2.485,-3.802,-1.153,-0.219
3.079,2.776,-2.645,-0.963,-2.246
0.536,0.22,-7.339,7.203,-0.62
2.204,2.29,-3.53,-0.83,-0.134
5.473,6.035,0.378,-10.458,-1.427
2.852,2.943,-5.889,1.22,-1.126
1.786,1.494,-5.412,5.389,-3.257
2.016,2.06,-3.246,-0.702,-0.129
2.393,2.109,-3.499,-0.863,-0.141
2.689,2.646,-2.541,-1.545,-1.249
2.836,2.945,-4.583,-0.417,-0.781
2.584,2.23,-3.405,0.474,-1.884
2.118,1.702,-6.224,2.648,-0.245
3.168,3.147,-5.312,0.609,-1.612
3.765,3.405,-2.755,-3.767,-0.648
6.275,6.4,0.968,-13.562,-0.082
1.905,2.054,-5.284,1.673,-0.347
2.469,2.23,-4.499,0.798,-0.999
2.051,1.888,-6.022,2.593,-0.51
4.024,4.417,-6.155,1.578,-3.864
1.884,2.128,-3.438,-0.32,-0.254
1.668,1.552,-4.095,1.416,-0.541
8.325,5.655,-13.66,0.42,-0.741
9.18,5.074,-14.218,0.872,-0.908
10.361,7.478,-11.892,-5.229,-0.718
6.381,2.943,-16.748,7.506,-0.082
8.213,5.374,-14.108,0.622,-0.101
8.46,6.367,-13.639,-1.003,-0.186
10.253,6.619,-11.945,-4.674,-0.253
8.829,6.309,-13.534,0.669,-2.273
10.016,6.798,-12.847,-2.407,-1.56
8.984,7.04,-13.714,-2.003,-0.306
9.321,5.517,-13.471,-1.036,-0.33
12.274,9.429,-9.499,-11.937,-0.267
8.414,5.507,-14.541,0.778,-0.158
9.77,7.009,-12.3,-2.593,-1.886
7.606,6.024,-14.145,1.164,-0.649
7.942,5.085,-14.306,1.421,-0.142
7.662,5.815,-13.734,0.674,-0.416
8.981,6.121,-13.262,-0.57,-1.269
8.694,6.376,-13.82,-0.584,-0.666
10.376,7.806,-11.811,-6.102,-0.269
8.597,4.67,-13.72,0.569,-0.116
6.549,4.391,-14.472,4.59,-1.058
-345.209,-347.706,-368.165,1062.46,-1.379
8.796,5.728,-13.678,-0.188,-0.657
7.644,4.468,-14.579,2.523,-0.056
8.755,5.433,-14.097,0.048,-0.139
9.115,6.53,-13.723,-1.742,-0.181
9.196,6.755,-13.824,-1.041,-1.086
8.431,5.592,-14.071,0.279,-0.231
8.054,5.123,-14.272,3.305,-2.209
8.681,5.401,-13.957,0.192,-0.317
6.951,2.848,-15.951,7.231,-1.079
7.514,5.604,-13.645,1.125,-0.598
8.758,5.764,-13.538,-0.765,-0.219
8.889,5.708,-13.224,0.164,-1.537
8.052,5.826,-12.922,-0.637,-0.319
8.836,5.372,-13.668,-0.26,-0.281
8.73,5.265,-13.557,0.657,-1.096
58.721,55.887,36.65,-150.29,-0.969
8.757,6.721,-13.392,-0.889,-1.196
8.616,5.025,-14.449,1.326,-0.517
7.422,5.374,-13.989,1.627,-0.435
8.162,5.897,-13.146,-0.299,-0.614
7.974,5.01,-13.991,1.521,-0.514
7.976,5.208,-14.493,1.764,-0.455
8.193,5.661,-13.906,0.826,-0.775
8.468,5.85,-13.959,-0.076,-0.283
8.703,5.972,-12.533,-0.411,-1.731
9.303,5.636,-13.657,-0.349,-0.933
8.056,6.047,-14.137,0.085,-0.052
8.662,5.248,-14.322,1.211,-0.8
8.857,5.252,-14.024,0.817,-0.902
8.724,5.8,-14.212,0.13,-0.442
8.477,6.45,-13.225,-0.121,-1.581
7.837,5.842,-13.804,0.669,-0.544
9.242,6.418,-12.983,-1.86,-0.817
8.924,5.052,-14.583,0.823,-0.215
8.109,5.315,-14.37,1.56,-0.614
7.887,4.245,-14.294,2.281,-0.12
8.574,5.828,-13.813,0.091,-0.68
9.538,6.742,-12.657,-3.355,-0.268
8.1,6.089,-14.092,0.357,-0.454
8.674,5.998,-13.622,-0.607,-0.443
8.66,5.255,-13.428,-0.094,-0.394
8.307,5.672,-13.812,0.52,-0.687
8.085,5.578,-14.17,0.519,-0.012
9.054,6.867,-12.858,-2.636,-0.426
8.281,5.722,-13.936,-0.042,-0.025
15.361,12.532,-6.892,-20.864,-0.137
5.621,9.034,-13.818,-0.219,-0.618
5.874,8.529,-14.002,-0.027,-0.374
5.583,8.485,-12.985,-0.407,-0.675
5.469,9.136,-13.5,0.167,-1.271
3.141,5.567,-17.601,8.972,-0.079
6.53,8.544,-13.415,0.22,-1.879
6.073,9.725,-12.817,-0.965,-2.016
4.628,8.616,-13.39,0.951,-0.805
6.141,8.801,-12.935,-1.754,-0.253
6.378,8.484,-13.981,0.109,-0.99
0.379,3.575,-19.736,18.852,-3.07
4.704,8.759,-14.092,1.166,-0.537
9.667,12.134,-9.716,-11.027,-1.059
5.16,8.108,-13.499,0.251,-0.02
5.283,9.031,-14.006,2.788,-3.096
5.216,8.339,-13.619,0.117,-0.052
6.372,8.829,-13.916,-0.419,-0.866
4.976,8.83,-14.035,0.702,-0.472
4.436,7.824,-14.526,2.431,-0.165
5.544,8.94,-13.841,-0.031,-0.611
5.724,8.58,-13.471,-0.638,-0.194
5.353,7.999,-13.076,-0.094,-0.183
5.871,8.449,-14.236,-0.003,-0.081
5.436,6.849,-14.203,2.081,-0.163
5.595,9.969,-13.279,-1.449,-0.837
5.946,8.512,-14.512,0.172,-0.118
5.236,7.995,-13.349,1.045,-0.927
5.59,8.474,-12.818,-0.564,-0.682
5.223,8.956,-13.792,0.651,-1.038
6.34,9.505,-12.552,-0.855,-2.437
-1.047,1.224,-21.02,23.2,-2.357
5.254,8.482,-13.381,0.136,-0.492
5.639,8.675,-13.395,-0.499,-0.421
5.933,9.061,-13.589,-0.477,-0.928
5.272,8.684,-13.028,-0.206,-0.722
7.202,13.566,-20.234,-0.144,-0.39
21.963,15.599,-11.837,-25.646,-0.08
13.821,13.821,-25.371,-0.794,-1.477
9.678,9.678,-29.514,10.266,-0.109
